Emissor,CNPJ,Emissão,Série,Quantidade,Valor,PM,Dono,Competência,% do PL Dono
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,12/03/2021,240,2536.0,2521417.3,994.2497239747634,NCHB11,4/2022,1.661698108630038
HABITASEC SECURITIZADORA S.A.,09.304.427/0001-58,12/03/2021,241,8114.0,8122197.84,1001.0103327581957,NCHB11,4/2022,5.35279931197703
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,08/07/2022,1,7580.0,6563302.72,865.8710712401055,NCHB11,4/2022,4.325435427206113
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,08/07/2022,2,3650.0,3488333.42,955.7077863013699,NCHB11,4/2022,2.2989280855195813
OURINVEST SECURITIZADORA SA,12.320.349/0001-90,14/05/2021,35,2912.0,2322588.7,797.5922733516484,NCHB11,4/2022,1.5306634288245342
PLANETA SECURITIZADORA SA,07.587.384/0001-30,03/01/2022,104,13428.0,12339797.22,918.9601742627347,NCHB11,4/2022,8.132337991554275
PLANETA SECURITIZADORA SA,07.587.384/0001-30,04/11/2021,205,5958.0,5461303.84,916.6337428667338,NCHB11,4/2022,3.599181405466665
PLANETA SECURITIZADORA SA NOVO,07.587.384/0001-30,04/11/2021,206,4902.0,4125896.21,841.6760934312525,NCHB11,4/2022,2.719103231567755
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,29/11/2013,9,10.0,2268794.89,226879.489,NCHB11,4/2022,1.4952115136127984
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,21/09/2020,260,9042.0,13172383.88,1456.7998097765983,NCHB11,4/2022,8.681040373422045
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,04/09/2020,308,5000.0,5588696.04,1117.739208,NCHB11,4/2022,3.6831371147394694
TRUE SECURITIZADORA S.A.,12.130.744/0001-00,15/06/2021,384,20000.0,14371428.74,718.5714370000001,NCHB11,4/2022,9.471250933183242
VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,23/12/2021,1,5000.0,5014791.52,1002.9583039999999,NCHB11,4/2022,3.304914892095788
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,30/06/2020,105,2893.0,1603806.58,554.374898029727,NCHB11,4/2022,1.0569620350405344
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,25/03/2021,213,13670.0,11877951.27,868.9064572055596,NCHB11,4/2022,7.82796610452334
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,22/03/2021,219,10699.0,8434690.81,788.362539489672,NCHB11,4/2022,5.5587426031605975
VIRGO COMPANHIA DE SECURITIZACAO,08.769.451/0001-08,30/09/2021,333,17000.0,16867837.22,992.2257188235293,NCHB11,4/2022,11.116467395204022
GAIA SECURITIZADORA S.A. ,07.587.384/0001-30,5,26,1287.0,1098908.31,853.8526107226107,OUJP11,04/2022,0.3385966200464462
SCCI SECURITIZADORA ,17.568.683/0001-80,1,32,46.0,2200600.53,47839.14195652174,OUJP11,04/2022,0.6780510209540758
GLP E PARTICIPAÇÕES S.A,24.624.311/0001-90,1,64,300.0,1953224.4,6510.748,OUJP11,04/2022,0.6018292645655285
TRUE SECURITIZADORA S.A. ,12.130.744/0001-00,1,120,30.0,2507701.65,83590.055,OUJP11,04/2022,0.7726752951526011
VIRGO SEC,08.769.451/0001-08,4,105,2892.0,1835838.81,634.7990352697095,OUJP11,04/2022,0.5656603106551172
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,30,10000.0,10898077.99,1089.807799,OUJP11,04/2022,3.357925623855341
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,15,11000.0,1856599.2,168.78174545454544,OUJP11,04/2022,0.5720570207544757
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,33,19000.0,16688332.38,878.3332831578948,OUJP11,04/2022,5.1420240311766
HABITASEC SECURITIZADORA S.A,09.304.427/0001-58,1,135,1500.0,2481185.1,1654.1234000000002,OUJP11,04/2022,0.7645049918401323
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,16,4500.0,2356994.54,523.7765644444445,OUJP11,04/2022,0.7262392844330463
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,17,471.0,1020956.88,2167.6366878980893,OUJP11,04/2022,0.3145781550975487
TRUE SECURITIZADORA S.A. ,12.130.744/0001-00,1,210,8000.0,2086965.99,260.87074875,OUJP11,04/2022,0.64303784395432
VERT COMPANHIA SECURITIZADORA ,25.005.683/0001-09,1,8,11000.0,8498127.99,772.55709,OUJP11,04/2022,2.6184508643274333
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,25,17700.0,16447249.81,929.2231531073446,OUJP11,04/2022,5.067741452174071
TRUE SECURITIZADORA S.A. ,12.130.744/0001-00,1,262,11000.0,2791062.03,253.7329118181818,OUJP11,04/2022,0.8599845511205323
TRUE SECURITIZADORA S.A. ,12.130.744/0001-00,1,244,500.0,5407048.37,10814.09674,OUJP11,04/2022,1.6660246226636015
TRUE SECURITIZADORA S.A. ,12.130.744/0001-00,1,212,5000.0,4404986.03,880.997206,OUJP11,04/2022,1.3572682702798138
TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS I S.A.,28.758.267/0001-61,1,35,10000.0,10508278.07,1050.8278070000001,OUJP11,04/2022,3.237820120779861
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,28,5000.0,4422500.36,884.500072,OUJP11,04/2022,1.3626648014429807
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,29,15000.0,13946614.15,929.7742766666667,OUJP11,04/2022,4.297243336236069
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1,295,15000.0,16080097.3,1072.0064866666667,OUJP11,04/2022,4.95461408950305
VIRGO SEC,08.769.451/0001-08,4,133,5000.0,5743822.69,1148.7645380000001,OUJP11,04/2022,1.769791830020911
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1,305,10080.0,11807093.03,1171.3385942460318,OUJP11,04/2022,3.6380121582044933
HABITASEC SECURITIZADORA S.A,09.304.427/0001-58,1,148,10367.0,9454974.26,912.0260692582232,OUJP11,04/2022,2.9132752004233624
TRUE SECURITIZADORA S.A. ,12.130.744/0001-00,1,236,9568225.0,10308695.77,1.0773885198142812,OUJP11,04/2022,3.176324642416342
TRUE SECURITIZADORA S.A. ,12.130.744/0001-00,1,372,31.0,3686447.24,118917.65290322581,OUJP11,04/2022,1.135871449951589
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,35,21197.0,15830094.58,746.808254941737,OUJP11,04/2022,4.877583025833672
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,39,9156.0,5700866.97,622.6372837483617,OUJP11,04/2022,1.7565562748146155
TRUE SECURITIZADORA S.A. ,12.130.744/0001-00,1,427,2500.0,2606811.71,1042.724684,OUJP11,04/2022,0.8032131762689978
VIRGO SEC,08.769.451/0001-08,4,270,8500.0,7526479.56,885.4681835294117,OUJP11,04/2022,2.319065673335989
VIRGO SEC,08.769.451/0001-08,4,314,15150.0,15028614.55,991.9877590759077,OUJP11,04/2022,4.630630275796934
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,42,12300.0,9821519.07,798.4974853658537,OUJP11,04/2022,3.026215318022043
OURINVEST SECURITIZADORA S.A ,12.320.349/0001-90,1,46,27250.0,20321206.44,745.7323464220184,OUJP11,04/2022,6.261388464566325
VIRGO SEC,08.769.451/0001-08,4,410,5910.0,6330076.82,1071.0789881556684,OUJP11,04/2022,1.9504289815465643
BARIGUI SEC,10.608.405/0001-60,1,97,15000.0,15080242.82,1005.3495213333333,OUJP11,04/2022,4.646538024934663
VERTCIASEC,25.005.683/0001-09,1,60,3061.0,3154989.83,1030.7055962103889,OUJP11,04/2022,0.9721183132366265
OPEA SECURITIZADORA S.A.,02.773.542/0001-22,1,447,9711.0,9843958.05,1013.6914890330554,OUJP11,04/2022,3.03312923678683
TRUE SECURITIZADORA S.A. ,12.130.744/0001-00,1,427,1704.0,1776802.86,1042.7246830985916,OUJP11,04/2022,0.5474701004716753
CANAL SEC,41.811.375/0001-19,1,1,15000.0,15235082.15,1015.6721433333333,OUJP11,04/2022,4.694247259009211
VIRGO SEC,08.769.451/0001-08,1,50,3000.0,2922496.14,974.16538,OUJP11,04/2022,0.9004821476896336
BARIGUI SEC,10.608.405/0001-60,1,8,6015.0,5727989.01,952.2841246882792,OUJP11,04/2022,1.7649131422522315
VIRGO SEC,08.769.451/0001-08,1,63,3500.0,3483331.7,995.2376285714287,OUJP11,04/2022,1.07328730649115
CANAL SEC,41.811.375/0001-19,1,22,10000.0,10087653.5,1008.76535,OUJP11,04/2022,3.1082168987326186
Ourinvest Securitizadora,12.320.349/0001-90,26/04/2019,16ª série,4000.0,2030036.5,507.509125,OURE11,04/2022,2.0821506750648666
Ourinvest Securitizadora,12.320.349/0001-90,15/05/2019,17ª série,371.0,849377.42,2289.4270080862534,OURE11,04/2022,0.871182251372256
Ourinvest Securitizadora,12.320.349/0001-90,15/05/2019,18ª série,830.0,1958179.4,2359.2522891566264,OURE11,04/2022,2.0084488922283494
True Securitizadora,12.130.744/0001-00,12/11/2019,244ª série,333.0,3511678.05,10545.579729729729,OURE11,04/2022,3.6018282540328586
Habitasec Securitizadora,09.304.427/0001-58,22/03/2019,135ª série,3500.0,5553713.82,1586.7753771428572,OURE11,04/2022,5.696286238907567
Ourinvest Securitizadora,12.320.349/0001-90,08/06/2020,28ª série,4931.0,4296261.53,871.2759136077875,OURE11,04/2022,4.406553204804307
Ourinvest Securitizadora,12.320.349/0001-90,14/05/2021,35ª série,5000.0,3573381.16,714.676232,OURE11,04/2022,3.6651153782496406
Virgo Companhia de Securitização,08.769.451/0001-08,26/07/2021,314ª série,5050.0,4336917.67,858.7955782178218,OURE11,04/2022,4.448253050765959
Ourinvest Securitizadora,12.320.349/0001-90,24/09/2021,46ª série,3000.0,2176140.75,725.38025,OURE11,04/2022,2.232005647016034
Canal Companhia de Securitização,41.811.375/0001-19,14/03/2022,1ª série,5000.0,5113153.99,1022.630798,OURE11,04/2022,5.244416557036841
BRAZILIAN SC - CRI_10I0020235,03.767.538/0001-14,1,181,10.0,5254080.25,525408.025,PEMA11,04/2022,12.511431902204043
BRAZILIAN SC - CRI_10K0024721,03.767.538/0001-14,1,187,1.0,87535.85,87535.85,PEMA11,04/2022,0.20844729698914435
BRAZILIAN SC - CRI_10K0024721,03.767.538/0001-14,1,187,1.0,87535.85,87535.85,PEMA11,04/2022,0.20844729698914435
BRAZILIAN SC - CRI_10L0027046,03.767.538/0001-14,1,195,2.0,2000.0,1000.0,PEMA11,04/2022,0.004762558357270634
BRAZILIAN SC - CRI_10L0027046,03.767.538/0001-14,1,195,1.0,1000.0,1000.0,PEMA11,04/2022,0.002381279178635317
BRAZILIAN SC - CRI_11A0022964,03.767.538/0001-14,1,200,1.0,83687.93,83687.93,PEMA11,04/2022,0.1992843252120899
BRAZILIAN SC - CRI_11A0022964,03.767.538/0001-14,1,200,1.0,83687.93,83687.93,PEMA11,04/2022,0.1992843252120899
BRAZILIAN SC - CRI_11A0022964,03.767.538/0001-14,1,200,2.0,167375.86,83687.93,PEMA11,04/2022,0.3985686504241798
BRAZILIAN SC - CRI_11A0027577,03.767.538/0001-14,1,202,1.0,588125.68,588125.68,PEMA11,04/2022,1.4004914362047376
BRAZILIAN SC - CRI_11A0027577,03.767.538/0001-14,1,202,1.0,588125.68,588125.68,PEMA11,04/2022,1.4004914362047376
BRAZILIAN SC - CRI_11A0027577,03.767.538/0001-14,1,202,1.0,588125.68,588125.68,PEMA11,04/2022,1.4004914362047376
BRAZILIAN SC - CRI_11A0027577,03.767.538/0001-14,1,202,1.0,588125.68,588125.68,PEMA11,04/2022,1.4004914362047376
BRAZILIAN SC - CRI_11A0027577,03.767.538/0001-14,1,202,1.0,588125.68,588125.68,PEMA11,04/2022,1.4004914362047376
BRAZILIAN SC - CRI_11A0027577,03.767.538/0001-14,1,202,1.0,588125.68,588125.68,PEMA11,04/2022,1.4004914362047376
BRAZILIAN SC - CRI_11C0034300,03.767.538/0001-14,1,220,1.0,212651.04,212651.04,PEMA11,04/2022,0.506381493867146
BRAZILIAN SC - CRI_11C0034300,03.767.538/0001-14,1,220,1.0,212651.04,212651.04,PEMA11,04/2022,0.506381493867146
BRAZILIAN SC - CRI_11C0034300,03.767.538/0001-14,1,220,1.0,212651.04,212651.04,PEMA11,04/2022,0.506381493867146
BRAZILIAN SC - CRI_11C0034567,03.767.538/0001-14,1,218,1.0,1273511.41,1273511.41,PEMA11,04/2022,3.0325862043875045
BRAZILIAN SC - CRI_11C0035214,03.767.538/0001-14,1,222,1.0,679738.32,679738.32,PEMA11,04/2022,1.61864670833655
BRAZILIAN SC - CRI_11D0026636,03.767.538/0001-14,1,227,1.0,419064.84,419064.84,PEMA11,04/2022,0.9979103779901407
BRAZILIAN SC - CRI_11D0026636,03.767.538/0001-14,1,227,1.0,419064.84,419064.84,PEMA11,04/2022,0.9979103779901407
BRAZILIAN SC - CRI_11D0026636,03.767.538/0001-14,1,227,1.0,419064.84,419064.84,PEMA11,04/2022,0.9979103779901407
BRAZILIAN SC - CRI_11E0026005,03.767.538/0001-14,1,234,1.0,482223.87,482223.87,PEMA11,04/2022,1.148309661071944
BRAZILIAN SC - CRI_11E0026005,03.767.538/0001-14,1,234,1.0,482223.87,482223.87,PEMA11,04/2022,1.148309661071944
BRAZILIAN SC - CRI_11E0026005,03.767.538/0001-14,1,234,1.0,482223.87,482223.87,PEMA11,04/2022,1.148309661071944
BRAZILIAN SC - CRI_11F0034536,03.767.538/0001-14,1,241,1.0,679406.11,679406.11,PEMA11,04/2022,1.6178556235806159
BRAZILIAN SC - CRI_11F0034536,03.767.538/0001-14,1,241,1.0,679406.11,679406.11,PEMA11,04/2022,1.6178556235806159
BRAZILIAN SC - CRI_11F0039678,03.767.538/0001-14,1,243,1.0,1180921.13,1180921.13,PEMA11,04/2022,2.8121028984794902
BRAZILIAN SC - CRI_11F0039678,03.767.538/0001-14,1,243,1.0,1180921.13,1180921.13,PEMA11,04/2022,2.8121028984794902
BRAZILIAN SC - CRI_11F0039956,03.767.538/0001-14,1,246,2.0,1301803.7,650901.85,PEMA11,04/2022,3.0999580454804168
BRAZILIAN SC - CRI_11F0039956,03.767.538/0001-14,1,246,2.0,1301803.7,650901.85,PEMA11,04/2022,3.0999580454804168
BRAZILIAN SC - CRI_11F0039956,03.767.538/0001-14,1,246,1.0,650901.85,650901.85,PEMA11,04/2022,1.5499790227402084
BRAZILIAN SC - CRI_11F0039956,03.767.538/0001-14,1,246,1.0,650901.85,650901.85,PEMA11,04/2022,1.5499790227402084
BRAZILIAN SC - CRI_11F0039956,03.767.538/0001-14,1,246,2.0,1301803.7,650901.85,PEMA11,04/2022,3.0999580454804168
BRAZILIAN SC - CRI_11H0020280,03.767.538/0001-14,1,254,1.0,1064998.49,1064998.49,PEMA11,04/2022,2.536058729515053
BRAZILIAN SC - CRI_11H0020280,03.767.538/0001-14,1,254,1.0,1064998.49,1064998.49,PEMA11,04/2022,2.536058729515053
BRAZILIAN SC - CRI_11H0020280,03.767.538/0001-14,1,254,1.0,1064998.49,1064998.49,PEMA11,04/2022,2.536058729515053
BRAZILIAN SC - CRI_11I0017007,03.767.538/0001-14,1,258,1.0,1079232.44,1079232.44,PEMA11,04/2022,2.5699537382797892
BRAZILIAN SC - CRI_11I0019327,03.767.538/0001-14,1,260,2.0,2000.0,1000.0,PEMA11,04/2022,0.004762558357270634
BRAZILIAN SC - CRI_11I0019327,03.767.538/0001-14,1,260,1.0,1000.0,1000.0,PEMA11,04/2022,0.002381279178635317
BRAZILIAN SC - CRI_11J0012951,03.767.538/0001-14,1,262,1.0,660087.34,660087.34,PEMA11,04/2022,1.5718522388227711
BRAZILIAN SC - CRI_11J0012951,03.767.538/0001-14,1,262,1.0,660087.34,660087.34,PEMA11,04/2022,1.5718522388227711
BRAZILIAN SC - CRI_11J0012951,03.767.538/0001-14,1,262,1.0,660087.34,660087.34,PEMA11,04/2022,1.5718522388227711
BRAZILIAN SC - CRI_11J0012951,03.767.538/0001-14,1,262,1.0,660087.34,660087.34,PEMA11,04/2022,1.5718522388227711
BRAZILIAN SC - CRI_11J0012951,03.767.538/0001-14,1,262,1.0,660087.34,660087.34,PEMA11,04/2022,1.5718522388227711
BRAZILIAN SC - CRI_11J0012951,03.767.538/0001-14,1,262,1.0,660087.34,660087.34,PEMA11,04/2022,1.5718522388227711
BRAZILIAN SC - CRI_11K0018243,03.767.538/0001-14,1,270,3.0,1843766.1,614588.7000000001,PEMA11,04/2022,4.390521824203642
BRAZILIAN SC - CRI_11K0018243,03.767.538/0001-14,1,270,1.0,614588.7,614588.7,PEMA11,04/2022,1.4635072747345472
BRAZILIAN SC - CRI_11K0018243,03.767.538/0001-14,1,270,1.0,614588.7,614588.7,PEMA11,04/2022,1.4635072747345472
BRAZILIAN SC - CRI_11L0019395,03.767.538/0001-14,1,275,1.0,1126679.37,1126679.37,PEMA11,04/2022,2.682938124778957
BRAZILIAN SC - CRI_11L0019395,03.767.538/0001-14,1,275,1.0,1126679.37,1126679.37,PEMA11,04/2022,2.682938124778957
BRAZILIAN SC - CRI_11H0022435,03.767.538/0001-14,1,256,3.0,660328.95,220109.65,PEMA11,04/2022,1.5724275796851213
BRAZILIAN SC - CRI_11H0022435,03.767.538/0001-14,1,256,1.0,220109.65,220109.65,PEMA11,04/2022,0.5241425265617072
BRAZILIAN SC - CRI_11H0022435,03.767.538/0001-14,1,256,2.0,440219.3,220109.65,PEMA11,04/2022,1.0482850531234145
BRAZILIAN SC - CRI_11H0022435,03.767.538/0001-14,1,256,1.0,220109.65,220109.65,PEMA11,04/2022,0.5241425265617072
BRAZILIAN SC - CRI_11J0018310,03.767.538/0001-14,1,264,1.0,420468.34,420468.34,PEMA11,04/2022,1.0012525033173554
BRAZILIAN SC - CRI_11J0018310,03.767.538/0001-14,1,264,3.0,1261405.03,420468.3433333333,PEMA11,04/2022,3.0037575337648574
BRAZILIAN SC - CRI_11J0018310,03.767.538/0001-14,1,264,1.0,420468.34,420468.34,PEMA11,04/2022,1.0012525033173554
BRAZILIAN SC - CRI_11J0018310,03.767.538/0001-14,1,264,1.0,420468.34,420468.34,PEMA11,04/2022,1.0012525033173554
BRAZILIAN SC - CRI_11L0019402,03.767.538/0001-14,1,277,4.0,937856.52,234464.13,PEMA11,04/2022,2.2332982036233773
VIRGO COMPANHIA DE SECURITIZAÇÃO - 19L0810517,08.769.451/0001-08,4,60,6000.0,3884135.59,647.3559316666666,PLCR11,04/2022,2.0365886071947488
VIRGO COMPANHIA DE SECURITIZAÇÃO - 19L0928585,08.769.451/0001-08,4,64,10500.0,8593526.3,818.4310761904762,PLCR11,04/2022,4.505887436902904
TRUE SECURITIZADORA S.A. (APICE) - 19H0235501,12.130.744/0001-00,1,214,5669.0,5129218.61,904.7836673134592,PLCR11,04/2022,2.689429331929498
RBCAPITALSEC - 12L0023493,03.559.006/0001-91,1,81,3.0,680728.86,226909.62,PLCR11,04/2022,0.3569300321116414
RBCAPITALSEC - 12L0023493,03.559.006/0001-91,1,81,10.0,2269096.21,226909.62099999998,PLCR11,04/2022,1.1897667789488224
VIRGO COMPANHIA DE SECURITIZAÇÃO - 19K0981679,08.769.451/0001-08,4,54,7418.0,6606816.99,890.6466689134538,PLCR11,04/2022,3.464186020255463
TRUE SECURITIZADORA S.A. (APICE) - 20B0980166,12.130.744/0001-00,1,212,7600.0,6956468.61,915.3248171052632,PLCR11,04/2022,3.6475206359708703
VERT COMPANHIA SECURITIZADORA - 19I0330886,25.005.683/0001-09,1,11,7039.0,5469542.44,777.0340161954824,PLCR11,04/2022,2.867873059980424
HABITASEC SECURITIZADORA S/A - 19G0228153,09.304.427/0001-58,1,48,6000.0,4832945.2,805.4908666666666,PLCR11,04/2022,2.534082785075108
VIRGO COMPANHIA DE SECURITIZAÇÃO - 17I0142307,08.769.451/0001-08,4,11,556.0,2808786.97,5051.775125899281,PLCR11,04/2022,1.4727455853669258
VIRGO COMPANHIA DE SECURITIZAÇÃO - 17I0142635,08.769.451/0001-08,4,12,556.0,2808786.97,5051.775125899281,PLCR11,04/2022,1.4727455853669258
VIRGO COMPANHIA DE SECURITIZAÇÃO - 19L0838850,08.769.451/0001-08,4,57,8804.0,8010899.02,909.9158359836438,PLCR11,04/2022,4.200395506151622
HABITASEC SECURITIZADORA S/A - 19G0228153,09.304.427/0001-58,1,148,4500.0,3624708.9,805.4908666666666,PLCR11,04/2022,1.900562088806331
VIRGO COMPANHIA DE SECURITIZAÇÃO - 20D0809562,08.769.451/0001-08,4,98,6000.0,2285907.51,380.984585,PLCR11,04/2022,1.1985815335470604
HABITASEC SECURITIZADORA S/A - 19G0228153,09.304.427/0001-58,1,148,2051.0,1652061.77,805.4908678693321,PLCR11,04/2022,0.866233966658201
VERT COMPANHIA SECURITIZADORA - 20F0755566,25.005.683/0001-09,23,1,7230.0,3765416.67,520.8045186721992,PLCR11,04/2022,1.9743401108876297
TRUE SECURITIZADORA S.A. (APICE) - 20F0834225,12.130.744/0001-00,1,275,10150.0,8779798.29,865.0047576354679,PLCR11,04/2022,4.603556378648959
RBCAPITALSEC - 20G0798867,03.559.006/0001-91,1,282,4000.0,3332723.02,833.180755,PLCR11,04/2022,1.7474636444058014
RBCAPITALSEC - 12L0023493,03.559.006/0001-91,1,81,2.0,453819.24,226909.62,PLCR11,04/2022,0.23795335474109425
RBCAPITALSEC - 12L0023493,03.559.006/0001-91,1,81,1.0,226909.62,226909.62,PLCR11,04/2022,0.11897667737054712
RBCAPITALRES - 20A0978038,02.773.542/0001-22,1,268,2830.0,2680919.44,947.3213568904594,PLCR11,04/2022,1.405700151757814
RBCAPITALRES - 20A0977906,02.773.542/0001-22,1,261,2830.0,2680919.44,947.3213568904594,PLCR11,04/2022,1.405700151757814
RBCAPITALRES - 20A0978038,02.773.542/0001-22,1,268,473.0,448083.0,947.3213530655391,PLCR11,04/2022,0.23494564279040647
RBCAPITALRES - 20A0977906,02.773.542/0001-22,1,261,473.0,448083.0,947.3213530655391,PLCR11,04/2022,0.23494564279040647
HABITASEC SECURITIZADORA S/A - 20I0718026,09.304.427/0001-58,1,190,6030.0,2383134.41,395.2130033167496,PLCR11,04/2022,1.2495610094857117
OURINVESTSEC - 20I0905816,12.320.349/0001-90,1,29,4000.0,3499210.88,874.80272,PLCR11,04/2022,1.8347590724503804
VIRGO COMPANHIA DE SECURITIZAÇÃO - 20K0568000,08.769.451/0001-08,4,132,4000.0,3728538.7,932.134675,PLCR11,04/2022,1.9550036969499103
VIRGO COMPANHIA DE SECURITIZAÇÃO - 20K0866670,08.769.451/0001-08,4,152,2038.0,2083687.28,1022.4177036310108,PLCR11,04/2022,1.092550369850661
GAIA SECURIT - 20L0610016,07.587.384/0001-30,4,167,6000.0,835666.6,139.27776666666665,PLCR11,04/2022,0.4381693268779969
RBCAPITALSEC - 20L0710860,03.559.006/0001-91,1,311,4000.0,3399352.21,849.8380525,PLCR11,04/2022,1.7823996671363092
BARI SECURITIZADORA S.A. - 20H0695880,10.608.405/0001-60,1,85,1289.0,1443090.23,1119.5424592707525,PLCR11,04/2022,0.7566628541852861
TRUE SECURITIZADORA S.A. (APICE) - 19H0235501,12.130.744/0001-00,1,214,3930.0,3555799.81,904.7836666666667,PLCR11,04/2022,1.8644306344906083
TRUE SECURITIZADORA S.A. (APICE) - 19H0235501,12.130.744/0001-00,1,214,1013.0,916545.85,904.7836623889438,PLCR11,04/2022,0.48057715618563857
RBCAPITALRES - 20A0978038,02.773.542/0001-22,1,268,473.0,448083.0,947.3213530655391,PLCR11,04/2022,0.23494564279040647
RBCAPITALRES - 20A0978038,02.773.542/0001-22,1,268,421.0,398822.29,947.3213539192399,PLCR11,04/2022,0.20911652368688816
RBCAPITALRES - 20A0977906,02.773.542/0001-22,1,261,422.0,399769.61,947.3213507109004,PLCR11,04/2022,0.20961323680996624
RBCAPITALRES - 20A0977906,02.773.542/0001-22,1,261,473.0,448083.0,947.3213530655391,PLCR11,04/2022,0.23494564279040647
BARI SECURITIZADORA S.A. - 19L0840477,10.608.405/0001-60,1,75,1552.0,1464836.1,943.8376932989692,PLCR11,04/2022,0.7680649770178565
BARI SECURITIZADORA S.A. - 19L0840477,10.608.405/0001-60,1,75,2900.0,2737129.31,943.8376931034483,PLCR11,04/2022,1.4351729593365776
BARI SECURITIZADORA S.A. - 20H0695880,10.608.405/0001-60,1,85,125.0,139942.81,1119.54248,PLCR11,04/2022,0.07337692670631496
BARI SECURITIZADORA S.A. - 20H0695880,10.608.405/0001-60,1,85,1834.0,2053240.87,1119.5424591057797,PLCR11,04/2022,1.0765862485425322
BARI SECURITIZADORA S.A. - 20G0703191,10.608.405/0001-60,1,84,654.0,639649.89,978.0579357798165,PLCR11,04/2022,0.33539088643591214
BARI SECURITIZADORA S.A. - 20G0703191,10.608.405/0001-60,1,84,97.0,94871.62,978.0579381443298,PLCR11,04/2022,0.0497445199739048
HABITASEC SECURITIZADORA S/A - 20I0718026,09.304.427/0001-58,1,190,1114.0,440267.29,395.2130071813285,PLCR11,04/2022,0.23084759173778138
VERT COMPANHIA SECURITIZADORA - 20J0837185,25.005.683/0001-09,1,27,2200.0,1100181.42,500.0824636363636,PLCR11,04/2022,0.5768637303980784
VERT COMPANHIA SECURITIZADORA - 20J0837185,25.005.683/0001-09,1,27,1709.0,854640.93,500.08246342890584,PLCR11,04/2022,0.4481182340187885
TRUE SECURITIZADORA S.A. (APICE) - 21I0566602,12.130.744/0001-00,1,454,6000.0,6039914.92,1006.6524866666666,PLCR11,04/2022,3.16693936899808
TRUE SECURITIZADORA S.A. (APICE) - 21I0683349,12.130.744/0001-00,1,435,6000.0,3656020.28,609.3367133333333,PLCR11,04/2022,1.9169797442423877
VIRGO COMPANHIA DE SECURITIZAÇÃO - 21J0856001,08.769.451/0001-08,4,403,6000.0,4572201.08,762.0335133333333,PLCR11,04/2022,2.3973654919012564
HABITASEC SECURITIZADORA S/A - 20I0718026,09.304.427/0001-58,1,190,2800.0,1106596.41,395.21300357142854,PLCR11,04/2022,0.5802273347951299
