,assetIssued,paymentDate,rate,relatedTo,approvedOn,isinCode,label,lastDatePrior,remarks,symbol
6,BRCXTLCTF003,2023-04-14T00:00:00.000Z,1.69973804504,03/2023/2023,2023-03-31T00:00:00.000Z,BRCXTLCTF003,RENDIMENTO,2023-03-31T00:00:00.000Z,,CXTL11
7,BRCXTLCTF003,2023-03-15T00:00:00.000Z,1.65358303636,02/2023/2023,2023-02-28T00:00:00.000Z,BRCXTLCTF003,RENDIMENTO,2023-02-28T00:00:00.000Z,,CXTL11
8,BRCXTLCTF003,2023-03-15T00:00:00.000Z,14.84592869003,02/2023/2023,2023-02-28T00:00:00.000Z,BRCXTLCTF003,AMORTIZACAO RF,2023-02-28T00:00:00.000Z,,CXTL11
9,BRCXTLCTF003,2023-02-15T00:00:00.000Z,1.51222400507,01/2023/2023,2023-01-31T00:00:00.000Z,BRCXTLCTF003,RENDIMENTO,2023-01-31T00:00:00.000Z,,CXTL11
10,BRCXTLCTF003,2023-02-15T00:00:00.000Z,14.7676601,01/2023/2023,2023-01-31T00:00:00.000Z,BRCXTLCTF003,AMORTIZACAO RF,2023-01-31T00:00:00.000Z,,CXTL11
11,BRCXTLCTF003,2023-01-13T00:00:00.000Z,0.40158404388,12/2022/2022,2022-12-29T00:00:00.000Z,BRCXTLCTF003,RENDIMENTO,2022-12-29T00:00:00.000Z,,CXTL11
12,BRCXTLCTF003,2023-01-13T00:00:00.000Z,95.0984046,12/2022/2022,2022-12-29T00:00:00.000Z,BRCXTLCTF003,AMORTIZACAO RF,2022-12-29T00:00:00.000Z,,CXTL11
13,BRCXTLCTF003,2022-12-15T00:00:00.000Z,1.3960115305,11/2022/2022,2022-11-30T00:00:00.000Z,BRCXTLCTF003,RENDIMENTO,2022-11-30T00:00:00.000Z,,CXTL11
14,BRCXTLCTF003,2022-12-15T00:00:00.000Z,15.0449568,11/2022/2022,2022-11-30T00:00:00.000Z,BRCXTLCTF003,AMORTIZACAO RF,2022-11-30T00:00:00.000Z,,CXTL11
15,BRCXTLCTF003,2022-11-14T00:00:00.000Z,1.386759,10/2022/2022,2022-10-31T00:00:00.000Z,BRCXTLCTF003,RENDIMENTO,2022-10-31T00:00:00.000Z,,CXTL11
16,BRCXTLCTF003,2022-10-14T00:00:00.000Z,0.973564379,09/2022/2022,2022-09-30T00:00:00.000Z,BRCXTLCTF003,RENDIMENTO,2022-09-30T00:00:00.000Z,,CXTL11
17,BRCXTLCTF003,2022-10-14T00:00:00.000Z,14.5310032,09/2022/2022,2022-09-30T00:00:00.000Z,BRCXTLCTF003,AMORTIZACAO RF,2022-09-30T00:00:00.000Z,,CXTL11
18,BRCXTLCTF003,2022-09-15T00:00:00.000Z,0.27968431068,08/2022,2022-08-31T00:00:00.000Z,BRCXTLCTF003,RENDIMENTO,2022-08-31T00:00:00.000Z,,CXTL11
19,BRCXTLCTF003,2022-09-15T00:00:00.000Z,14.53100322779,08/2022,2022-08-31T00:00:00.000Z,BRCXTLCTF003,AMORTIZACAO RF,2022-08-31T00:00:00.000Z,,CXTL11
0,BRCTXTR03M15,2023-01-20T00:00:00.000Z,0.03,Janeiro/2023,2023-01-11T00:00:00.000Z,BRCTXTR03M15,RENDIMENTO,2023-01-11T00:00:00.000Z,,
0,BRFLMACTF009,2023-07-14T00:00:00.000Z,0.97,JUNHO/2023/2023,2023-07-06T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2023-07-06T00:00:00.000Z,,FLMA11
1,BRFLMACTF009,2023-06-15T00:00:00.000Z,0.94,MAIO/2023/2023,2023-06-06T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2023-06-06T00:00:00.000Z,,FLMA11
2,BRFLMACTF009,2023-05-15T00:00:00.000Z,0.88,ABRIL/2023/2023,2023-05-05T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2023-05-05T00:00:00.000Z,,FLMA11
3,BRFLMACTF009,2023-04-17T00:00:00.000Z,0.85,MARÇO/2023/2023,2023-04-06T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2023-04-06T00:00:00.000Z,,FLMA11
4,BRFLMACTF009,2023-03-14T00:00:00.000Z,0.78,FEVEREIRO/2023/2023,2023-03-06T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2023-03-06T00:00:00.000Z,,FLMA11
5,BRFLMACTF009,2023-02-14T00:00:00.000Z,0.8,JANEIRO/2023/2023,2023-02-06T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2023-02-06T00:00:00.000Z,,FLMA11
6,BRFLMACTF009,2023-01-13T00:00:00.000Z,1.02,DEZEMBRO/2022/2023,2023-01-05T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2023-01-05T00:00:00.000Z,,FLMA11
7,BRFLMACTF009,2022-12-14T00:00:00.000Z,0.93,NOVEMBRO/2022/2022,2022-12-06T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2022-12-06T00:00:00.000Z,,FLMA11
8,BRFLMACTF009,2022-11-16T00:00:00.000Z,0.95,OUTUBRO/2022/2022,2022-11-07T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2022-11-07T00:00:00.000Z,,FLMA11
9,BRFLMACTF009,2022-10-17T00:00:00.000Z,0.91,SETEMBRO/2022/2022,2022-10-06T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2022-10-06T00:00:00.000Z,,FLMA11
10,BRFLMACTF009,2022-09-15T00:00:00.000Z,0.89,AGOSTO/2022/2022,2022-09-06T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2022-09-06T00:00:00.000Z,,FLMA11
11,BRFLMACTF009,2022-08-12T00:00:00.000Z,0.92,JULHO/2022/2022,2022-08-04T00:00:00.000Z,BRFLMACTF009,RENDIMENTO,2022-08-04T00:00:00.000Z,,FLMA11
0,BREUROCTF011,2023-07-14T00:00:00.000Z,1.9,Maio/2023,2023-06-30T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2023-06-30T00:00:00.000Z,,EURO11
1,BREUROCTF011,2023-06-15T00:00:00.000Z,1.7,Maio/2023,2023-05-31T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2023-05-31T00:00:00.000Z,,EURO11
2,BREUROCTF011,2023-05-15T00:00:00.000Z,1.87,Abril/2023,2023-04-28T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2023-04-28T00:00:00.000Z,,EURO11
3,BREUROCTF011,2023-04-17T00:00:00.000Z,1.87,Março/2023,2023-03-31T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2023-03-31T00:00:00.000Z,,EURO11
4,BREUROCTF011,2023-03-14T00:00:00.000Z,1.87,Fevereiro/2023,2023-02-28T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2023-02-28T00:00:00.000Z,,EURO11
5,BREUROCTF011,2023-02-14T00:00:00.000Z,1.87,Janeiro/2023,2023-01-31T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2023-01-31T00:00:00.000Z,,EURO11
6,BREUROCTF011,2023-01-13T00:00:00.000Z,2.03,Dezembro/2022,2022-12-29T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2022-12-29T00:00:00.000Z,,EURO11
7,BREUROCTF011,2022-12-14T00:00:00.000Z,1.92,Novembro/2022,2022-11-30T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2022-11-30T00:00:00.000Z,,EURO11
8,BREUROCTF011,2022-11-16T00:00:00.000Z,1.83,Outubro/2022,2022-10-31T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2022-10-31T00:00:00.000Z,,EURO11
9,BREUROCTF011,2022-10-17T00:00:00.000Z,1.75,Setembro/2022,2022-09-30T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2022-09-30T00:00:00.000Z,,EURO11
10,BREUROCTF011,2022-09-15T00:00:00.000Z,1.75,Agosto/2022,2022-08-31T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2022-08-31T00:00:00.000Z,,EURO11
11,BREUROCTF011,2022-08-12T00:00:00.000Z,1.75,Julho/2022,2022-07-29T00:00:00.000Z,BREUROCTF011,RENDIMENTO,2022-07-29T00:00:00.000Z,,EURO11
0,BRABCPCTF000,2023-07-07T00:00:00.000Z,0.5,Junho/2023,2023-06-30T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2023-06-30T00:00:00.000Z,,ABCP11
1,BRABCPCTF000,2023-06-07T00:00:00.000Z,0.5,Maio/2023,2023-05-31T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2023-05-31T00:00:00.000Z,,ABCP11
2,BRABCPCTF000,2023-05-08T00:00:00.000Z,0.5,Abril/2023,2023-04-28T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2023-04-28T00:00:00.000Z,,ABCP11
3,BRABCPCTF000,2023-04-10T00:00:00.000Z,0.5,Março/2023,2023-03-31T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2023-03-31T00:00:00.000Z,,ABCP11
4,BRABCPCTF000,2023-03-07T00:00:00.000Z,0.5,Fevereiro/2023,2023-02-28T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2023-02-28T00:00:00.000Z,,ABCP11
5,BRABCPCTF000,2023-02-07T00:00:00.000Z,0.5,Janeiro/2023,2023-01-31T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2023-01-31T00:00:00.000Z,,ABCP11
6,BRABCPCTF000,2022-12-07T00:00:00.000Z,0.6,Novembro/2022,2022-11-30T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2022-11-30T00:00:00.000Z,,ABCP11
7,BRABCPCTF000,2022-11-08T00:00:00.000Z,0.55,Outubro/2022,2022-10-31T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2022-10-31T00:00:00.000Z,,ABCP11
8,BRABCPCTF000,2022-10-07T00:00:00.000Z,0.52,Setembro/2022,2022-09-30T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2022-09-30T00:00:00.000Z,,ABCP11
9,BRABCPCTF000,2022-09-08T00:00:00.000Z,0.55,Agosto/2022,2022-08-31T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2022-08-31T00:00:00.000Z,,ABCP11
10,BRABCPCTF000,2022-08-05T00:00:00.000Z,0.53,Julho/2022,2022-07-29T00:00:00.000Z,BRABCPCTF000,RENDIMENTO,2022-07-29T00:00:00.000Z,,ABCP11
0,BRGTWRCTF003,2023-07-14T00:00:00.000Z,0.79,Junho/2023,2023-06-30T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2023-06-30T00:00:00.000Z,,GTWR11
1,BRGTWRCTF003,2023-06-15T00:00:00.000Z,0.79,Maio/2023,2023-05-31T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2023-05-31T00:00:00.000Z,,GTWR11
2,BRGTWRCTF003,2023-05-15T00:00:00.000Z,0.79,Abril/2023,2023-04-28T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2023-04-28T00:00:00.000Z,,GTWR11
3,BRGTWRCTF003,2023-04-17T00:00:00.000Z,0.79,Março/2023,2023-03-31T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2023-03-31T00:00:00.000Z,,GTWR11
4,BRGTWRCTF003,2023-03-14T00:00:00.000Z,0.79,Fevereiro/2023,2023-02-28T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2023-02-28T00:00:00.000Z,,GTWR11
5,BRGTWRCTF003,2023-02-14T00:00:00.000Z,0.79,Janeiro/2023,2023-01-31T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2023-01-31T00:00:00.000Z,,GTWR11
6,BRGTWRCTF003,2023-01-13T00:00:00.000Z,0.79,Dezembro/2022,2022-12-29T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2022-12-29T00:00:00.000Z,,GTWR11
7,BRGTWRCTF003,2022-12-14T00:00:00.000Z,0.74,Novembro/2022,2022-11-30T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2022-11-30T00:00:00.000Z,,GTWR11
8,BRGTWRCTF003,2022-11-16T00:00:00.000Z,0.74,Outubro/2022,2022-10-31T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2022-10-31T00:00:00.000Z,,GTWR11
9,BRGTWRCTF003,2022-10-17T00:00:00.000Z,0.74,Setembro/2022,2022-09-30T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2022-09-30T00:00:00.000Z,,GTWR11
10,BRGTWRCTF003,2022-09-15T00:00:00.000Z,0.74,Agosto/2022,2022-08-31T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2022-08-31T00:00:00.000Z,,GTWR11
11,BRGTWRCTF003,2022-08-12T00:00:00.000Z,0.74,Julho/2022,2022-07-29T00:00:00.000Z,BRGTWRCTF003,RENDIMENTO,2022-07-29T00:00:00.000Z,,GTWR11
0,BRHUCGCTF004,2023-07-14T00:00:00.000Z,0.55,Junho/2023,2023-06-30T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2023-06-30T00:00:00.000Z,,HUCG11
1,BRHUCGCTF004,2023-06-15T00:00:00.000Z,0.2,Maio/2023,2023-05-31T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2023-05-31T00:00:00.000Z,,HUCG11
2,BRHUCGCTF004,2023-05-15T00:00:00.000Z,0.23,Abril/2023,2023-04-28T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2023-04-28T00:00:00.000Z,,HUCG11
3,BRHUCGCTF004,2023-04-17T00:00:00.000Z,0.26,Março/2023,2023-03-31T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2023-03-31T00:00:00.000Z,,HUCG11
4,BRHUCGCTF004,2023-03-14T00:00:00.000Z,0.26,Fevereiro/2023,2023-02-28T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2023-02-28T00:00:00.000Z,,HUCG11
5,BRHUCGCTF004,2023-02-14T00:00:00.000Z,0.36,Janeiro/2023,2023-01-31T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2023-01-31T00:00:00.000Z,,HUCG11
6,BRHUCGCTF004,2023-01-13T00:00:00.000Z,0.79,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2022-12-29T00:00:00.000Z,,HUCG11
7,BRHUCGCTF004,2022-12-14T00:00:00.000Z,0.41,Novembro/2022,2022-11-30T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2022-11-30T00:00:00.000Z,,HUCG11
8,BRHUCGCTF004,2022-11-16T00:00:00.000Z,0.62,Outubro/2022,2022-10-31T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2022-10-31T00:00:00.000Z,,HUCG11
9,BRHUCGCTF004,2022-10-17T00:00:00.000Z,0.69,Setembro/2022,2022-09-30T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2022-09-30T00:00:00.000Z,,HUCG11
10,BRHUCGCTF004,2022-09-15T00:00:00.000Z,0.82,Agosto/2022,2022-08-31T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2022-08-31T00:00:00.000Z,,HUCG11
11,BRHUCGCTF004,2022-08-12T00:00:00.000Z,0.77,julho/2022,2022-07-29T00:00:00.000Z,BRHUCGCTF004,RENDIMENTO,2022-07-29T00:00:00.000Z,,HUCG11
0,BRHUSCCTF009,2023-07-14T00:00:00.000Z,0.86,Junho/2023,2023-06-30T00:00:00.000Z,BRHUSCCTF009,RENDIMENTO,2023-06-30T00:00:00.000Z,,HUSC11
1,BRHUSCCTF009,2023-06-15T00:00:00.000Z,0.86,Maio/2023,2023-05-31T00:00:00.000Z,BRHUSCCTF009,RENDIMENTO,2023-05-31T00:00:00.000Z,,HUSC11
2,BRHUSCCTF009,2023-05-15T00:00:00.000Z,0.86,Abril/2023,2023-04-28T00:00:00.000Z,BRHUSCCTF009,RENDIMENTO,2023-04-28T00:00:00.000Z,,HUSC11
3,BRHUSCCTF009,2023-04-14T00:00:00.000Z,0.86,Março/2023,2023-03-31T00:00:00.000Z,BRHUSCCTF009,RENDIMENTO,2023-03-31T00:00:00.000Z,,HUSC11
4,BRHUSCCTF009,2023-03-15T00:00:00.000Z,0.85,Fevereiro/2023,2023-02-28T00:00:00.000Z,BRHUSCCTF009,RENDIMENTO,2023-02-28T00:00:00.000Z,,HUSC11
5,BRHUSCCTF009,2023-02-15T00:00:00.000Z,0.87,Janeiro/2023,2023-01-31T00:00:00.000Z,BRHUSCCTF009,RENDIMENTO,2023-01-31T00:00:00.000Z,,HUSC11
6,BRHUSCCTF009,2023-01-13T00:00:00.000Z,0.06,Dezembro/2023,2023-01-05T00:00:00.000Z,BRHUSCCTF009,RENDIMENTO,2023-01-05T00:00:00.000Z,,HUSC11
7,BRHUSCCTF009,2023-01-13T00:00:00.000Z,0.87,Dezembro/2022,2022-12-29T00:00:00.000Z,BRHUSCCTF009,RENDIMENTO,2022-12-29T00:00:00.000Z,,HUSC11
